dataset_id,table_id
cpool_gp,retention_gg20170208
cpool_gp,retention_gg20170209
cpool_gp,retention_gg20170210
cpool_gp,retention_gg20170211
cpool_gp,retention_gg20170212
cpool_gp,retention_gg20170213
cpool_gp,retention_gg20170214
cpool_gp,retention_gg20170215
cpool_gp,retention_gg20170216
cpool_gp,retention_gg20170217
cpool_gp,retention_gg20170218
cpool_gp,retention_gg20170219
cpool_gp,retention_gg20170220
cpool_gp,retention_gg20170221
cpool_gp,retention_gg20170222
cpool_gp,retention_gg20170223
cpool_gp,retention_gg20170224
cpool_gp,retention_gg20170225
cpool_gp,retention_gg20170226
cpool_gp,retention_gg20170227
cpool_gp,retention_gg20170228
cpool_gp,retention_gg20170301
cpool_gp,retention_gg20170302
cpool_gp,retention_gg20170303
cpool_gp,retention_gg20170304
cpool_gp,retention_gg20170305
cpool_gp,retention_gg20170306
cpool_gp,retention_gg20170307
cpool_gp,retention_gg20170308
cpool_gp,retention_gg20170309
cpool_gp,retention_gg20170310
cpool_gp,retention_gg20170311
cpool_gp,retention_gg20170312
cpool_gp,retention_gg20170313
cpool_gp,retention_gg20170314
cpool_gp,retention_gg20170315
cpool_gp,retention_gg20170316
cpool_gp,retention_gg20170317
cpool_gp,retention_gg20170318
cpool_gp,retention_gg20170319
cpool_gp,retention_gg20170320
cpool_gp,retention_gg20170321
cpool_gp,retention_gg20170322
cpool_gp,retention_gg20170323
cpool_gp,retention_gg20170324
cpool_gp,retention_gg20170325
cpool_gp,retention_gg20170326
cpool_gp,retention_gg20170327
cpool_gp,retention_gg20170328
cpool_gp,retention_gg20170329
cpool_gp,retention_gg20170330
cpool_gp,retention_gg20170331
cpool_gp,retention_gg20170401
cpool_gp,retention_gg20170402
cpool_gp,retention_gg20170403
cpool_gp,retention_gg20170404
cpool_gp,retention_gg20170405
cpool_gp,retention_gg20170406
cpool_gp,retention_gg20170407
cpool_gp,retention_gg20170408
cpool_gp,retention_gg20170409
cpool_gp,retention_gg20170410
cpool_gp,retention_gg20170411
cpool_gp,retention_gg20170412
cpool_gp,retention_gg20170413
cpool_gp,retention_gg20170414
cpool_gp,retention_gg20170415
cpool_gp,retention_gg20170416
cpool_gp,retention_gg20170417
cpool_gp,retention_gg20170418
cpool_gp,retention_gg20170419
cpool_gp,retention_gg20170420
cpool_gp,retention_gg20170421
cpool_gp,retention_gg20170422
cpool_gp,retention_gg20170423
cpool_gp,retention_gg20170424
cpool_gp,retention_gg20170425
cpool_gp,retention_gg20170426
cpool_gp,retention_gg20170427
cpool_gp,retention_gg20170428
cpool_gp,retention_gg20170429
cpool_gp,retention_gg20170430
cpool_gp,retention_gg20170501
cpool_gp,retention_gg20170502
cpool_gp,retention_gg20170503
cpool_gp,retention_gg20170504
cpool_gp,retention_gg20170505
cpool_gp,retention_gg20170506
cpool_gp,retention_gg20170507
cpool_gp,retention_gg20170508
cpool_gp,retention_gg20170509
cpool_gp,retention_gg20170510
cpool_gp,retention_gg20170511
cpool_gp,retention_gg20170512
cpool_gp,retention_gg20170513
cpool_gp,retention_gg20170514
cpool_gp,retention_gg20170515
cpool_gp,retention_gg20170516
